CompACT,HStile,HSGPA,ActionDate,ApplDate,BDt,TotalSAT,Gender,Ethnicity,AcadPlan,zipdisk
0,0,0,214,214,11006,0,F,African American,DPSYC-BA,63.74760888
0,19,3.09,450,214,11129,980,M,Not Available,DGNBU-BBA,10.9007224
0,0,2.61,450,214,11062,0,F,Hispanic,DUNDECIDED,26.39824019
0,0,0,214,214,11095,0,F,White,DGNBU-BBA,265.7752648
0,23,3.084,309,214,10654,900,F,Hispanic,DPSYC-BA,16.0399783
0,0,0,214,214,10966,0,F,Hispanic,DUNDECIDED,724.8510498
0,0,0,214,214,11071,0,F,Hispanic,DBUND,13.7111687
0,0,0,214,214,11143,0,F,Hispanic,DCRJS-BS,734.7953327
0,0,0,214,214,11279,0,M,Hispanic,DBIOL-BA,13.5874111
0,87,4,285,214,10966,1050,F,Hispanic,DPBHLTH-BS,23.34947363
14,0,0,214,214,10414,860,M,Hispanic,DBUND,19.48887532
15,33,3.25,450,214,11201,880,M,Hispanic,DHSML-BS,10.95784155
0,0,0,214,214,11031,990,M,African American,DUNDECIDED,13.52570037
0,0,0,214,214,11175,1110,F,Hispanic,DPBHLTH-BA,13.52570037
18,0,0,214,214,11369,1010,F,White,DUNDECIDED,23.34947363
0,0,0,221,221,11265,0,F,Hispanic,DHPMGT-BBA,11.11464643
22,0,0,236,236,11222,1130,F,Hispanic,DMATH-BA,23.61407614
0,59,2.93,215,215,11024,0,M,African American,DBIOL-BS,1090.361454
0,0,0,215,215,10858,0,M,African American,DGNBU-BBA,0
0,0,0,215,215,11125,1000,F,African American,DCDFS-BS,144.1134979
0,65,3.5,450,215,11147,1160,F,Hispanic,DBIOL-BS,15.41027165
7,18,3.09,215,215,10958,540,M,Hispanic,DHSML-BS,15.41027165
0,0,0,215,215,10832,0,F,African American,DHPMGT-BBA,46.27341401
0,0,0,215,215,11043,0,M,Hispanic,DPOLS-BA,533.4070286
0,0,0,215,215,11099,0,M,Hispanic,DBIOL-BS,726.9922791
0,0,0,215,215,11285,0,M,African American,DCRJS-BS,5.491657246
16,17,2.355,401,218,11210,950,M,Hispanic,DBIOL-BS,21.5011663
0,0,0,218,218,11311,1120,M,African American,DMATH-BA,16.59289334
0,0,0,218,218,11019,0,F,Hispanic,DSOCI-BA,406.6207384
0,0,0,395,218,11022,1080,F,Hispanic,DINDE-BS,19.05071384
0,0,0,218,218,10529,0,M,Hispanic,DACCT-BBA,22.53429534
0,0,0,218,218,11246,0,F,White,DPBHLTH-BS,270.2557115
15,36,3.16,450,218,11179,900,M,Hispanic,DGNBU-BBA,12.61565729
0,0,0,365,218,11157,1430,M,White,DUNDECIDED,19.05071384
0,0,0,218,218,11044,0,F,African American,DBIOL-BS,11.11464643
0,81,3.62,218,218,11312,900,M,Hispanic,DBUND,21.19063763
0,0,0,218,218,10954,0,M,Hispanic,DUNDECIDED,19.05071384
18,5,3.417,396,218,11007,970,F,African American,DCOMM-BA,13.7111687
0,0,0,219,219,11217,850,F,Hispanic,DPBHLTH-BA,13.7111687
0,51,3.89,219,219,11418,0,M,African American,DCOMM-BA,348.1472368
0,0,0,219,219,10907,0,F,Hispanic,DACCT-BBA,22.53429534
15,0,2.691,396,219,10875,860,M,White,DACCT-BBA,29.46979202
0,0,0,220,220,11273,1050,F,Asian,DPSYC-BA,399.7638568
15,43,3.29,309,220,11053,1020,M,Hispanic,DCRJS-BS,12.61565729
0,0,0,220,220,11247,0,F,Hispanic,DINDE-BS,24.44433641
0,0,0,220,220,10801,0,F,Hispanic,DBUND,13.7111687
17,0,3.65,220,220,11193,890,M,Hispanic,DACCT-BBA,5.009297949
0,0,0,220,220,9857,0,F,Hispanic,DHSML-BS,10.95784155
0,38,3.288,316,220,11065,1050,M,Hispanic,DGNBU-BBA,5.009297949
0,0,0,318,318,11029,990,F,African American,DMATH-BA,28.67333006
0,25,2.68,396,270,10991,1040,F,Hispanic,DBUND,34.1995828
14,35,2.696,373,221,11205,0,F,Not Available,DCRJS-BS,18.72099996
0,68,2.67,450,221,11077,1030,F,Hispanic,DBIOL-BA,350.5690347
0,0,0,221,221,11311,0,M,Hispanic,DBIOL-BS,710.8028384
0,0,0,316,316,11195,0,M,Hispanic,DCRJS-BS,15.41027165
18,82,3.32,450,222,11156,840,F,Hispanic,DUNDECIDED,24.76618552
0,0,0,222,222,11171,0,F,Hispanic,DBIOL-BA,239.5910859
0,0,0,222,222,10970,0,F,African American,DHPMGT-BBA,30.81095615
0,0,0,222,222,11071,910,F,Hispanic,DBIOL-BS,46.75188831
19,22,3.34,450,222,11034,950,F,Hispanic,DPBHLTH-BS,8.039662853
0,78,3.56,450,222,10999,980,F,Hispanic,DPSYC-BA,401.6798316
0,0,0,222,222,11074,0,F,African American,DBIOL-BA,30.00625461
0,0,0,365,365,10764,0,F,African American,DPBHLTH-BS,35.43677286
18,8,2.46,450,299,11255,930,F,Hispanic,DCRJS-BS,10.95784155
0,0,0,225,225,11067,1100,F,Hispanic,DCOMM-BA,38.65398239
11,65,3.53,450,225,10707,800,M,Hispanic,DACCT-BBA,9.96010621
0,83,3.369,225,225,11003,930,F,Hispanic,DCDFS-BS,14.64597377
0,0,0,225,225,10700,0,M,African American,DCDFS-BS,5.009297949
0,0,0,225,225,11227,0,M,Not Available,DPBHLTH-BA,11.59583235
0,0,0,225,225,11147,0,F,Hispanic,DBIOL-BA,362.0730974
0,37,2.68,225,225,11069,0,F,Hispanic,DCRJS-BS,13.5874111
0,46,2.938,450,225,11191,1040,M,African American,DMATH-BA,35.02038204
0,69,3.7,450,225,11037,0,F,Hispanic,DBIOL-BS,618.7037331
20,0,0,225,225,11284,0,M,Hispanic,DPOLS-BA,530.6235271
0,0,0,225,225,10642,0,F,African American,DPSYC-BA,13.52570037
0,0,0,225,225,11577,0,F,Asian,DBIOL-BS,336.511594
0,0,3.52,225,225,11150,1270,F,Asian,DBIOL-BA,46.44052856
0,0,0,225,225,11289,1160,M,African American,DUNDECIDED,53.99389179
22,0,2.44,450,243,11201,990,F,Hispanic,DPSYC-BA,30.32475368
0,0,0,226,226,11569,1200,F,African American,DPBHLTH-BA,39.66804476
0,0,0,226,226,11283,0,M,African American,DGNBU-BBA,326.7105951
0,0,0,226,226,11048,0,F,African American,DBIOL-BS,1578.638688
0,12,3.105,316,226,11050,1080,M,Hispanic,DHROB-BBA,10.95784155
0,11,2.7,450,226,11269,810,F,African American,DBUND,343.364909
0,0,0,226,226,10851,0,M,African American,DCRJS-BS,17.079558
0,0,0,226,226,11249,0,M,Hispanic,DBIOL-BS,5.009297949
0,0,0,226,226,11143,0,M,White,DCOMM-BA,10.95784155
0,0,2.92,226,226,11238,0,F,African American,DBUND,52.45168475
0,0,0,226,226,11003,0,F,Hispanic,DGNBU-BBA,331.4626179
16,51,3.395,450,256,11190,950,F,Hispanic,DPSYC-BA,13.7111687
0,0,0,227,227,10788,810,F,African American,DCOMM-BA,11.11464643
0,0,0,227,227,11236,910,M,African American,DBIOL-BS,348.3392659
0,0,0,227,227,11177,1080,F,White,DCDFS-BS,311.4248867
0,0,0,227,227,11102,0,M,Hispanic,DCRJS-BS,28.97696974
0,0,0,227,227,11082,980,F,Hispanic,DHPMGT-BBA,250.0171292
0,21,3.183,309,227,11022,740,F,Hispanic,DPBHLTH-BA,10.95784155
0,0,0,227,227,10953,0,F,Hispanic,DCOMM-BA,22.53429534
0,0,0,269,269,10991,880,F,Hispanic,DPSYC-BA,9.55652232
0,0,0,396,228,11230,830,F,Hispanic,DINDE-BS,22.53429534
0,0,0,228,228,11263,930,F,Hispanic,DUNDECIDED,13.5874111
0,0,0,228,228,10640,0,F,Hispanic,DPBHLTH-BA,9.96010621
0,0,0,228,228,11112,0,F,Hispanic,DCRJS-BS,22.60129595
0,0,0,396,228,11163,1240,F,African American,DPBHLTH-BS,254.0203891
0,90,3.196,450,228,11016,1090,M,Hispanic,DCRJS-BS,15.41027165
0,0,0,229,229,10954,0,F,African American,DBUND,309.1049974
0,0,0,229,229,11008,0,M,Hispanic,DINDE-BS,12.61565729
0,0,0,229,229,11307,1190,F,White,DPBHLTH-BA,63.90297427
0,0,0,229,229,10965,0,M,Hispanic,DUNDECIDED,48.84645998
18,0,0,229,229,11137,1050,F,Hispanic,DCRJS-BS,13.7111687
0,0,0,229,229,11028,0,F,Hispanic,DBUND,421.1764047
0,0,3.043,450,229,11506,960,F,Hispanic,DBUND,12.61565729
0,29,3.26,450,229,11062,810,F,Hispanic,DBIOL-BA,19.05071384
13,59,3.27,396,229,11197,0,F,Hispanic,DCDFS-BS,14.64597377
0,0,0,229,229,11162,0,F,White,DCRJS-BS,551.7734043
10,63,3.34,450,232,10639,740,F,Hispanic,DCRJS-BS,12.61565729
0,0,0,232,232,11183,0,M,Hispanic,DGNBU-BBA,19.48887532
0,0,0,232,232,11042,0,F,Hispanic,DBUND,222.9788232
0,0,0,232,232,11124,1060,F,White,DPSYC-BA,535.2219695
0,0,0,232,232,11157,0,F,Hispanic,DPBHLTH-BA,754.1394822
0,0,0,232,232,10983,0,M,Hispanic,DCSIT-BA,388.3331093
0,0,0,232,232,10895,0,F,African American,DBIOL-BS,711.8608368
0,0,0,232,232,11206,1080,F,Asian,DBIOL-BS,49.24522327
0,0,1.875,323,313,10650,670,M,African American,DUNDECIDED,31.71664784
0,0,0,450,239,11191,1190,F,Hispanic,DUNDECIDED,34.1995828
27,0,3.49,346,346,11060,1270,M,Hispanic,DCSIT-BA,14.64597377
0,0,0,233,233,11074,0,F,Hawaiian/Pac Islnd,DCDFS-BS,4926.980742
19,0,2.63,450,233,11207,0,F,White,DPSYC-BA,45.43987291
0,0,0,233,233,10957,0,F,Hispanic,DACCT-BBA,568.9885183
18,32,2.78,450,233,11082,0,F,African American,DBIOL-BA,194.6836035
0,0,0,365,233,11285,0,F,Hispanic,DCDFS-BS,726.8677175
0,0,0,233,233,11133,0,F,Hispanic,DGNBU-BBA,565.1606591
18,0,0,234,234,11099,0,M,Hispanic,DPBHLTH-BA,397.2501449
0,0,0,234,234,10760,980,M,Hispanic,DPSYC-BA,193.7259344
0,10,2.41,234,234,11204,0,F,Hispanic,DINDE-BS,34.1995828
0,63,3.281,450,234,11093,1030,M,Hispanic,DPBHLTH-BA,10.95784155
0,0,0,234,234,11101,1030,M,African American,DPSYC-BA,46.01228595
16,51,3.53,450,235,10602,860,F,Hispanic,DUNDECIDED,13.7111687
0,66,3.386,450,235,11266,960,F,Hispanic,DPBHLTH-BA,10.95784155
0,0,0,242,242,11272,1000,F,Hispanic,DCOMM-BA,290.1256434
0,0,0,236,236,10720,0,M,African American,DPBHLTH-BS,27.25999507
0,0,0,236,236,11137,0,F,Asian,DBUND,355.8690494
0,0,0,236,236,11266,0,F,Hispanic,DBIOL-BA,24.44433641
0,0,0,236,236,10978,0,M,Hispanic,DBUND,12.61565729
14,10,3.22,450,236,10403,0,F,Hispanic,DBIOL-BA,10.95784155
0,0,0,236,236,10685,0,F,Hispanic,DGNBU-BBA,49.74265719
16,0,3.03,397,236,10982,0,F,Hispanic,DBIOL-BS,15.41027165
0,0,0,236,236,11025,0,F,Hispanic,DBUND,18.90449676
0,0,0,236,236,7696,0,M,African American,DCOMM-BA,61.13255796
0,0,0,236,236,11266,0,F,Hispanic,DPOLS-BA,121.6010038
0,0,0,236,236,10660,0,M,African American,DACCT-BBA,381.2375943
0,0,0,239,239,11397,1230,M,Asian,DBUND,49.74265719
0,0,0,239,239,11300,0,M,Hispanic,DCOMM-BA,10.94098691
0,61,3.226,450,239,10892,970,F,Hispanic,DCRJS-BS,13.01468087
0,0,0,239,239,11150,0,F,African American,DCRJS-BS,239.7065846
12,18,3.13,309,239,10964,820,F,Hispanic,DCOMM-BA,15.9239836
0,0,0,239,239,10649,0,M,African American,DMATH-BA,339.5918287
0,0,0,239,239,10911,1080,F,Hispanic,DBIOL-BS,70.4575989
12,27,3.248,414,319,11026,730,F,Hispanic,DBUND,26.20209262
0,56,2.438,310,240,11313,1000,M,Hispanic,DBIOL-BA,13.5874111
0,0,0,240,240,11411,0,F,African American,DPBHLTH-BA,35.32540947
0,0,0,240,240,11113,910,F,Hispanic,DPBHLTH-BA,748.9436073
0,0,0,409,240,11185,0,F,Hispanic,DUNDECIDED,1761.638451
0,0,0,450,240,11176,1010,F,African American,DCDFS-BS,16.59289334
0,12,1.971,316,240,10629,0,F,African American,DPSYC-BA,267.0777678
0,1,3,396,240,11059,910,M,African American,DCSIT-BA,0
0,0,0,240,240,11130,0,F,African American,DCRJS-BS,0
31,0,3.486,450,240,11116,1460,M,Hispanic,DCOMM-BA,12.61565729
18,96,3.778,450,240,10189,1070,F,Hispanic,DMATH-BA,30.00625461
0,67,3.655,450,240,11100,1070,F,Hispanic,DCRJS-BS,10.95784155
0,0,0,240,240,11446,1080,M,Hispanic,DUNDECIDED,18.72099996
0,0,0,242,242,10982,0,F,Hispanic,DPSYC-BA,290.1256434
20,88,3.94,450,241,10990,1010,M,Asian,DBUND,26.75111795
0,0,0,241,241,11215,1060,M,African American,DPSYC-BA,41.71461223
0,0,0,241,241,11309,1160,M,Asian,DBUND,24.30907169
0,0,0,241,241,11171,940,F,African American,DCOMM-BA,30.45234411
0,0,0,241,241,11152,0,F,Hispanic,DGNBU-BBA,0
0,0,0,241,241,10416,960,F,Asian,DPBHLTH-BA,58.12652889
0,93,3.02,285,241,11157,1070,F,Hispanic,DCOMM-BA,0
0,0,0,241,241,10971,0,M,Asian,DMATH-BA,47.11494575
0,0,2.88,319,241,11278,960,M,White,DCSIT-BA,31.71664784
0,76,3.17,450,241,11195,1030,F,African American,DBIOL-BS,58.22170192
0,0,0,241,241,11241,0,M,Not Available,DHSML-BS,18.72099996
15,50,3.42,241,241,10848,810,M,Hispanic,DCOMM-BA,26.39824019
21,94,3.85,396,274,11318,1190,M,Hispanic,DFINA-BBA,29.36977079
0,0,0,242,242,11014,0,M,Hispanic,DPBHLTH-BA,31.20421111
21,0,0,242,242,10969,0,F,Hispanic,DBIOL-BS,137.4236562
0,0,0,242,242,11021,1240,M,White,DPSYC-BA,39.14591558
0,0,3.5,284,242,11276,1290,F,Hispanic,DPBHLTH-BA,5.009297949
26,81,3.68,450,242,11318,1180,F,White,DBIOL-BS,144.9451704
0,0,0,242,242,11032,1110,M,African American,DUNDECIDED,60.35543233
0,0,0,242,242,10963,0,F,African American,DPSYC-BA,32.96684089
0,0,0,242,242,10958,0,M,African American,DPBHLTH-BA,70.50311245
14,81,3.6,450,242,11205,870,M,Hispanic,DCRJS-BS,10.95784155
0,0,0,242,242,11041,0,M,Hispanic,DGNBU-BBA,13.5874111
0,0,0,248,248,11138,830,F,African American,DHROB-BBA,34.90196198
0,0,0,243,243,11069,900,M,Hispanic,DBIOL-BS,294.1164903
0,0,0,243,243,11295,0,F,Hispanic,DBIOL-BA,22.53429534
0,0,0,243,243,11016,0,F,Hispanic,DPSYC-BA,10.94098691
0,89,3.64,243,243,11070,1050,F,Hispanic,DPSYC-BA,347.041148
0,3,2.09,243,243,10905,780,F,African American,DPSYC-BA,13.5874111
0,0,0,243,243,11036,0,F,Hispanic,DCDFS-BS,22.49820842
0,0,0,243,243,11051,0,M,Hispanic,DPSYC-BA,20.53480885
0,0,0,243,243,11226,0,M,African American,DPSYC-BA,5.491657246
16,49,3.37,450,243,11231,790,F,Hispanic,DCRJS-BS,12.61565729
0,0,0,243,243,11020,0,F,Hispanic,DPOLS-BA,23.61407614
0,0,0,243,243,11032,0,F,Asian,DPSYC-BA,361.4227756
0,97,3.77,275,248,11004,1050,F,African American,DCRJS-BS,16.59289334
0,0,0,250,250,10980,0,M,Hispanic,DCSIT-BA,16.3561459
0,0,0,246,246,11092,0,F,Hispanic,DCRJS-BS,317.0977197
0,0,0,246,246,11245,1020,F,African American,DBIOL-BS,1139.097973
0,0,0,409,246,11283,1190,F,Hispanic,DBIOL-BS,67.21895569
0,0,0,246,246,11070,0,M,Hispanic,DGNBU-BBA,5.009297949
0,92,3.491,450,246,11102,1110,F,African American,DUNDECIDED,11.11464643
0,61,3.19,396,246,11139,1090,M,African American,DCSIT-BA,11.11464643
22,0,0,246,246,11194,0,F,Asian,DFINA-BBA,39.14591558
0,87,3.484,246,246,11256,1080,F,Hispanic,DPSYC-BA,10.95784155
0,0,0,246,246,10950,0,F,Hispanic,DPOLS-BA,23.34947363
0,0,0,246,246,11560,0,M,Hispanic,DDUALCRED,23.34947363
0,0,3.33,401,246,11000,810,F,Hispanic,DPBHLTH-BA,12.61565729
0,63,3.499,450,246,10891,900,M,Hispanic,DCRJS-BS,19.48887532
0,0,0,246,246,11215,0,M,Hispanic,DMATH-BA,325.802158
19,0,0,246,246,11281,0,F,White,DUNDECIDED,47.11494575
15,0,0,260,260,11210,0,F,African American,DCRJS-BS,19.05071384
29,0,0,247,247,11202,0,F,African American,DPBHLTH-BA,15.9239836
21,0,0,304,304,11288,0,M,Asian,DBIOL-BS,23.34947363
0,0,0,257,257,10735,1080,F,Hispanic,DUNDECIDED,255.4331847
0,0,0,261,261,10274,1320,F,Hispanic,DSOCI-BA,255.4331847
0,0,0,247,247,10847,0,F,Hispanic,DMATH-BA,19.48887532
0,0,0,247,247,11185,0,M,African American,DCSIT-BA,11.11464643
0,0,0,247,247,11157,0,F,Hispanic,DBIOL-BS,715.2478169
14,0,2.56,346,247,11061,910,F,Hispanic,DBIOL-BS,399.760221
14,92,3.48,450,319,11264,920,F,Hispanic,DCOMM-BA,12.61565729
0,0,0,248,248,11303,0,F,White,DUNDECIDED,185.2268754
18,48,3.41,450,248,11025,930,F,Hispanic,DCRJS-BS,12.61565729
0,0,0,248,248,11215,0,F,Hispanic,DPSYC-BA,26.49675446
0,0,0,296,296,11169,870,M,African American,DCOMM-BA,53.15910312
0,91,2.8,397,248,11036,750,F,American Indian,DCRJS-BS,11.11464643
0,0,0,254,254,11216,0,F,Hispanic,DUNDECIDED,319.2630934
0,56,3.53,393,249,11125,860,F,Hispanic,DINDE-BS,8.039662853
14,66,3.315,450,249,11311,890,M,Hispanic,DCSIT-BA,10.95784155
0,0,0,249,249,11248,1020,F,African American,DBUND,16.59289334
11,25,3.1,396,249,10616,810,M,Hispanic,DCOMM-BA,12.61565729
17,78,3.52,396,249,11107,920,F,Hispanic,DCRJS-BS,9.96010621
0,0,2.75,323,249,11260,890,F,Hispanic,DCRJS-BS,31.20421111
13,13,3.214,396,249,10708,740,M,Hispanic,DCSIT-BA,12.61565729
0,0,0,249,249,11089,0,M,Hispanic,DGNBU-BBA,9.96010621
0,0,0,450,249,11199,1010,F,Hispanic,DPOLS-BA,41.21805566
0,0,0,250,250,11073,0,F,African American,DCDFS-BS,0
21,0,0,250,250,10981,960,M,Hispanic,DCRJS-BS,13.7111687
16,0,2.884,450,250,10976,860,F,African American,DCDFS-BS,52.61888552
0,0,0,250,250,11151,0,F,African American,DPSYC-BA,331.4626179
0,0,2.61,401,250,10905,660,F,Hispanic,DCRJS-BS,16.59289334
0,0,0,250,250,11040,0,M,Hispanic,DPSYC-BA,5.009297949
0,0,3.11,346,250,11368,890,F,Hispanic,DPBHLTH-BA,56.55646295
0,0,0,250,250,1021,0,M,Hispanic,DHPMGT-BBA,326.7105951
17,0,2.78,346,254,11346,0,F,Hispanic,DPSYC-BA,360.3596224
0,87,3.51,254,254,10980,940,F,Hispanic,DBIOL-BS,23.61407614
16,60,3.327,450,254,11249,1000,M,Hispanic,DPBHLTH-BA,10.95784155
0,0,0,254,254,11018,0,M,White,DCRJS-BS,122.6519086
0,0,0,254,254,11223,0,F,African American,DBIOL-BS,33.02714606
0,0,0,254,254,11208,0,F,Hispanic,DPSYC-BA,9.032902135
0,46,3.117,396,254,10750,740,F,Hispanic,DCDFS-BS,12.61565729
0,0,0,254,254,11038,0,F,African American,DBIOL-BA,1425.172475
19,0,2.59,254,254,11016,1080,M,White,DCRJS-BS,605.7392292
0,0,0,254,254,11095,0,M,Hispanic,DUNDECIDED,40.84350933
0,0,2.83,254,254,11259,0,M,African American,DPBHLTH-BA,1894.895283
0,0,0,254,254,11368,0,F,Hispanic,DCRJS-BS,11522.5398
0,0,0,254,254,10989,0,F,Hispanic,DPBHLTH-BA,365.5968184
0,0,0,255,255,10952,0,F,Hispanic,DCDFS-BS,12.61565729
0,0,2.84,324,255,11130,920,F,African American,DCDFS-BS,15.41027165
0,0,0,255,255,8014,0,F,White,DPSYC-BA,998.36267
0,0,0,255,255,10903,0,M,African American,DBIOL-BS,361.9258492
0,0,0,256,256,10771,0,M,White,DBUND,40.965029
0,43,2.89,256,256,10692,990,F,African American,DCDFS-BS,21.19063763
0,0,0,257,257,10990,960,M,Hispanic,DACCT-BBA,53.15910312
0,30,3.172,396,257,11024,1030,M,African American,DCRJS-BS,8.948177454
0,0,3.548,303,257,11099,1130,F,Hispanic,DACCT-BBA,18.72099996
0,0,0,257,257,11099,0,F,Hispanic,DUNDECIDED,733.7637028
15,90,3.49,358,339,11249,860,F,Hispanic,DGNBU-BBA,15.41027165
0,51,3.422,337,260,11046,1010,M,Hispanic,DPSYC-BA,2101.674792
0,0,0,260,260,10956,0,M,White,DCSIT-BA,80.07337773
0,0,0,260,260,11416,1420,M,African American,DBIOL-BA,1608.200092
0,0,0,260,260,9890,0,M,African American,DCOMM-BA,5.009297949
0,35,2.86,387,381,10679,800,F,African American,DCRJS-BS,34.90196198
0,92,3.06,450,261,11297,930,F,African American,DPBHLTH-BA,338.3957415
0,0,0,261,261,10998,1000,M,African American,DCOMM-BA,361.5720118
13,50,3.29,450,261,10997,780,F,Hispanic,DPBHLTH-BA,23.61407614
0,0,0,262,262,11215,0,F,African American,DUNDECIDED,46.43147922
0,0,0,262,262,11014,0,M,Hispanic,DBIOL-BS,357.0336933
0,0,2.18,450,262,11221,0,M,African American,DCRJS-BS,28.97696974
0,0,0,262,262,11192,0,M,African American,DCDFS-BS,13.7111687
17,99,3.611,305,262,10084,960,M,Asian,DCRJS-BS,30.32475368
0,0,0,262,262,11030,0,F,African American,DCRJS-BS,8.948177454
0,0,0,262,262,11289,0,F,Hispanic,DBIOL-BS,8.948177454
0,0,0,262,262,11227,900,M,African American,DLSCM-BS,29.36977079
0,0,0,263,263,11227,0,F,African American,DGNBU-BBA,319.2630934
0,0,0,263,263,11222,0,F,Hispanic,DPBHLTH-BA,19.48887532
0,90,2.79,348,263,11275,810,F,African American,DPSYC-BA,46.82956653
0,72,3.543,450,263,11206,1070,F,White,DBIOL-BA,22.60129595
21,73,3.59,450,269,10949,1160,F,Hispanic,DPOLS-BA,5.009297949
0,0,0,264,264,10698,0,F,Hispanic,DBIOL-BA,13.01468087
16,0,2.76,313,264,11257,0,F,Hispanic,DBIOL-BS,23.61407614
0,81,3.5,450,264,10967,1070,M,African American,DCSIT-BA,10.95784155
0,1,2.82,450,264,11133,900,F,Hispanic,DCDFS-BS,52.95196115
0,0,1.706,344,264,11136,640,M,African American,DCSIT-BA,346.615345
0,0,0,264,264,11815,0,M,Hispanic,DUNDECIDED,48.84645998
16,81,3.455,323,267,11131,990,F,Hispanic,DCRJS-BS,19.48887532
0,0,0,267,267,11266,0,M,Hispanic,DBIOL-BS,12.61565729
0,0,0,267,267,11003,0,F,Hispanic,DCDFS-BS,15.41027165
0,68,3.05,450,267,11195,1070,M,American Indian,DCRJS-BS,35.43677286
0,0,0,267,267,11079,0,F,Hispanic,DPBHLTH-BS,401.6464157
21,92,3.79,450,267,11221,0,M,Hispanic,DBIOL-BS,40.34923207
0,0,0,267,267,11304,0,F,Hispanic,DCRJS-BS,8.039662853
0,0,0,267,267,11282,1280,F,Hispanic,DUNDECIDED,34.1995828
0,0,0,268,268,11121,0,F,African American,DPBHLTH-BA,6.070851259
0,0,0,268,268,11009,0,F,African American,DGNBU-BBA,52.72408447
0,60,3.336,359,268,11269,970,F,African American,DBIOL-BS,22.95013916
15,79,3.44,450,268,11047,810,M,Hispanic,DBUND,23.61407614
0,0,0,269,269,11032,0,F,Hispanic,DCDFS-BS,18.72099996
0,91,3.564,450,269,11169,910,F,Hispanic,DBUND,12.61565729
17,0,0,269,269,11238,940,F,Hispanic,DPBHLTH-BA,30.60519184
0,31,2.569,450,269,11256,910,M,African American,DBUND,18.72099996
0,0,0,416,275,11008,1230,F,Hispanic,DPSYC-BA,275.3295814
0,0,0,270,270,11122,0,F,Hispanic,DPBHLTH-BA,754.1394822
0,0,0,270,270,11002,0,F,Hispanic,DHPMGT-BBA,29.46979202
0,0,0,270,270,11197,0,M,Hispanic,DGNBU-BBA,19.48887532
0,32,2.77,450,270,11143,1160,M,Hispanic,DUNDECIDED,30.32475368
13,9,3.068,270,270,10955,0,F,Hispanic,DBIOL-BS,25.84730707
0,0,0,270,270,11058,0,M,African American,DBUND,381.6093035
0,0,0,418,271,11013,1120,M,Asian,DACCT-BBA,52.49445209
0,97,3.646,333,271,11012,1220,F,Hispanic,DCDFS-BS,26.49675446
0,0,0,271,271,10875,0,F,Hispanic,DPBHLTH-BA,11.11464643
0,0,0,271,271,11670,0,F,Hispanic,DINDE-BS,347.7727744
0,57,3.18,271,271,11088,0,M,Hispanic,DBIOL-BS,47.11494575
0,63,3.01,450,275,11072,870,F,Hispanic,DPBHLTH-BA,46.79105378
0,0,2.72,302,302,10714,1160,M,Asian,DFINA-BBA,237.8012577
23,0,0,274,274,11150,0,M,White,DACCT-BBA,328.2996286
0,0,0,274,274,9136,0,M,Hispanic,DCOMM-BA,14.64597377
16,39,3.11,317,274,10963,0,F,Hispanic,DBIOL-BS,27.25999507
0,0,0,274,274,9167,0,M,African American,DUNDECIDED,235.2794484
0,0,0,365,274,11063,980,M,Hispanic,DCSIT-BA,31.28183679
0,0,0,292,292,11009,1370,M,White,DUNDECIDED,61.13255796
0,0,0,275,275,11516,1160,F,Asian,DBIOL-BA,278.0540223
17,31,2.61,395,275,11106,0,F,African American,DUNDECIDED,16.59289334
0,0,0,275,275,11114,0,F,White,DUNDECIDED,504.9183328
17,17,2.25,344,276,10534,0,M,African American,DPOLS-BA,31.14805624
0,29,3.36,276,276,11102,0,M,African American,DPSYC-BA,357.6795073
0,0,0,276,276,11206,0,M,Hispanic,DLSCM-BS,23.34947363
0,0,0,276,276,8721,0,F,African American,DPBHLTH-BA,5.009297949
0,0,0,276,276,11157,0,F,Asian,DBIOL-BS,30.32475368
0,0,2.61,277,277,11122,0,F,African American,DPBHLTH-BA,1398.254093
0,43,3.35,351,277,11006,920,F,African American,DBIOL-BS,34.86591074
0,0,0,277,277,10912,0,F,Hispanic,DHPMGT-BBA,10.94098691
0,0,0,277,277,11307,0,F,Hispanic,DPSYC-BA,26.75111795
0,46,3.34,323,277,11002,900,F,Hispanic,DPSYC-BA,19.48887532
18,0,2.943,373,277,10870,0,F,Hispanic,DACCT-BBA,18.72099996
0,0,0,278,278,11070,1050,F,African American,DBIOL-BS,382.0488835
0,0,3.42,278,278,11688,870,F,African American,DUNDECIDED,341.2074921
0,0,0,278,278,10975,0,F,African American,DBIOL-BS,338.3957415
0,0,0,278,278,11159,0,F,Hispanic,DCRJS-BS,894.4820588
0,0,3.73,281,281,11688,850,F,African American,DUNDECIDED,341.2074921
0,0,0,281,281,11100,920,M,African American,DBUND,61.13255796
0,0,0,281,281,11244,0,M,Hispanic,DCRJS-BS,40.965029
0,0,0,281,281,10872,1080,F,Hispanic,DCRJS-BS,343.1913709
18,88,3.58,323,281,11310,1000,M,Hispanic,DBUND,19.05071384
0,0,0,281,281,10836,0,F,Hispanic,DPOLS-BA,29.46979202
23,95,3.58,450,281,10962,1200,M,Hispanic,DPBHLTH-BA,26.20209262
0,0,0,281,281,11007,0,F,African American,DCRJS-BS,11.11464643
0,0,0,281,281,11278,0,M,Hispanic,DBUND,378.7692524
0,0,0,306,306,11652,1140,F,Hispanic,DCRJS-BS,34.0603439
